,index,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,quanityPurchased
2588,419,,ENNILS SAUSAGE MUSHROOM PI2ZA,6.88,6.88,,1372,
2589,419,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.54,4.54,,1375,
2590,419,,KLARBRUNN 12PK 12 FL OZ,5.04,5.04,,1377,
2591,419,,KNOTR CREAMY CHICKEN,19.60,19.60,,1379,
2592,419,,E NILS SAUSAGE MUSHROOTN PIZZA,13.46,13.46,,1381,
2593,419,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,15.40,15.40,,1383,
2594,419,,EMIL'S SAUSAGE MUSHROOM PIZZA,13.86,13.86,,1385,
2595,420,,BEN & JERRY' S CHUNKY MONKEY PINT,14.01,14.01,,1006,
2596,420,,BEN & JERRY' S CHUNKY MONKEY PINT,28.00,28.00,,1009,
2597,420,,BEN & JERRY' S CHUNKY MONKEY PINT,10.28,10.28,,1012,
2598,420,,"DORITOS NACHO CHEESE, 28.5 OZ",8.52,8.52,,1015,
2599,420,,GMILLS LCKY CART,10.99,10.99,,1022,
2600,420,,BCDLGHTS BRS MX0.99,0.79,0.79,,1024,
2601,420,,BCHRSHY CHOC FRST,1.98,1.98,,1026,
2602,420,,GMILLS CHEX,1.49,1.49,,1028,
2603,420,,GM CEREAL RICE,2.49,2.49,,1030,
2604,420,,GM CEREALCRN,2.49,2.49,,1032,
2605,420,,BC PEANUT BUTTER,3.79,3.79,,1034,
2606,420,,JACK LINKS ORIGINA,5.99,5.99,,1036,
2607,420,,TROLLI SOU,6.98,6.98,,1038,
2608,420,,KRAFTVELVEETA SHE,5.99,5.99,,1040,
2609,420,,CRCKR BRL,28.14,28.14,,1042,
2610,420,,ORBIT GUM,6.45,6.45,,1046,
2611,420,,CHEEZ T CRCKR,6.49,6.49,,1048,
2612,420,,SUNSHINE C,4.98,4.98,,1050,
2613,420,,FOLGERS COFF CLSC,9.99,9.99,,1052,
2614,420,,FOLGERS COFFEE,9.99,9.99,,1054,
2615,420,,PLNTR CASHE VS33OZ,14.99,14.99,,1058,
2616,420,,KLLGO FUN PACK CRL,4.99,4.99,,1062,
2617,420,,FRUITYSNACKS,5.99,5.99,,1068,
2618,420,,PRG US ORG CRISPS,2.99,2.99,,1070,
2619,420,,PRINGLES CRISPS,2.99,2.99,,1072,
2620,420,,KLLGG S CEREAL,4.99,4.99,,1074,
2621,420,,KLLGO FUN PACK CRL,4.99,4.99,,1083,
2622,420,,FRUITY SNACKS,5.99,5.99,,1086,
2623,420,,PRG USORG CRISPS,2.99,2.99,,1087,
2624,420,,PRINGLES CRISPS,2.99,2.99,,1089,
2625,420,,KLLGG S CEREAL,4.99,4.99,,1090,
2626,420,,MARTINELLI,4.98,4.98,,1091,
2627,420,,MARTINELLIS SPARKL,2.49,2.49,,1093,
2628,420,,WISHBONE RUSSIAN,3.29,3.29,,1094,
2629,420,,BRASWELL DRSSNG VI,5.49,5.49,,1097,
2630,420,,BEST FOODS,4.28,4.28,,1099,
2631,420,,CMPBL CRM,1.98,1.98,,1101,
2632,420,,MCGRILLMATES,1.99,1.99,,1103,
2633,420,,MC GRILLMATES,1.99,1.99,,1104,
2634,420,,UNDSAYOL,2.58,2.58,,1105,
2635,420,,LINDSAYOL,2.58,2.58,,1106,
2636,420,,OBT SAUSAG,6.98,6.98,,1107,
2637,420,,HVRSLD DRSG 36 FZ,7.49,7.49,,1108,
2638,420,,HVRCUPS ORIGINAL,5.49,5.49,,1109,
2639,420,,KITCHENA,2.08,2.08,,1110,
2640,420,,BRASWELL DRSSNGV,5.49,5.49,,1114,
2641,420,,BEST FOODS,4.28,4.28,,1116,
2642,420,,CMPBLCRM,1.98,1.98,,1118,
2643,420,,MO GRILLMATES,1.99,1.99,,1120,
2644,420,,MO GRILLMATES,1.99,1.99,,1121,
2645,420,,LINDSAY OL,2.58,2.58,,1122,
2646,420,,LINDSAY OL,2.58,2.58,,1123,
2647,420,,OBT SAUSAG,6.98,6.98,,1124,
2648,420,,HVR SLD DRSG 36 FZ,7.49,7.49,,1125,
2649,420,,HVR CUPS ORIGINAL,5.49,5.49,,1126,
2650,420,,KITCHEN A,2.08,2.08,,1127,
2651,420,,BGLV EARL GREY TEA,4.69,4.69,,1128,
2652,420,,VVELCHS CON,2.98,2.98,,1129,
2653,420,,PEARLS OLIVES BLK,4.49,4.49,,1130,
2654,420,,ALSK BTRD PCN4.5OZ,4.19,4.19,,1131,
2655,420,,ALASKA CHIP COMPAN,4.19,4.19,,1132,
2656,420,,ALASKACHIP COMPAN,4.19,4.19,,1133,
2657,420,,ALASKACHIP COMPNY,4.19,4.19,,1134,
2658,420,,NUTELLA &,6.67,6.67,,1135,
2659,420,,LUCCHES COLBYJAC,7.99,7.99,,1136,
2660,420,,LUCCHESE MLD CHED,7.99,7.99,,1137,
2661,420,,LUCERNEMILK2%,3.89,3.89,,1138,
2662,420,,NNCE,3.97,3.97,,1139,
2663,420,,LEGO 71029,4.99,4.99,,1141,
2664,420,,LEGO 71029,4.99,4.99,,1142,
2665,420,,BEN JERRYS I,3.49,3.49,,1150,
2666,420,,BEN JERRYS I,3.49,3.49,,1151,
2667,420,,BEN JERRYS I,3.49,3.49,,1152,
2668,420,,BEN UERRYSI,4.49,4.49,,1153,
2669,420,,BEN JERRYS I,3.49,3.49,,1155,
2670,420,,BEN JERRYS I,3.49,3.49,,1163,
2671,420,,BEN JERRYS I,3.49,3.49,,1165,
2672,420,,BEN JERRYS I,3.49,3.49,,1167,
2673,420,,BENUERRYSI,4.49,4.49,,1169,
2674,420,,BENUERRYSI,3.49,3.49,,1173,
2675,420,,GLUE STICK L-1,9.17,9.17,,1219,
2676,420,,ENR AA24PK,16.24,16.24,,1225,
2677,420,,PLAYDOH,0.56,0.56,,1227,
2678,420,,PLAYDOH,0.56,0.56,,1229,
2679,420,,PLAYDOH,0.56,0.56,,1231,
2680,420,,PLAY DOH,0.56,0.56,,1233,
2681,420,,PLAYDOH,0.56,0.56,,1235,
2682,420,,PLAYDON,0.56,0.56,,1237,
2683,420,,PLAY-DOH,0.56,0.56,,1239,
2684,420,,PLAY DOH,0.56,0.56,,1241,
2685,420,,PLAYDOH,0.56,0.56,,1243,
2686,420,,DG-CHOC-1PC,1.33,1.33,,1245,
2687,420,,SOURCREAM,4.28,4.28,,1247,
2688,420,,EGGS 60CT,9.12,9.12,,1249,
2689,420,,HOUSEKT,11.23,11.23,,1253,
2690,420,,196MIEK,3.79,3.79,,1255,
2691,420,,APPLEJUICE,3.38,3.38,,1257,
2692,420,,CHEESE SAUCE,2.34,2.34,,1259,
2693,420,,CHEESE SAUCE,2.34,2.34,,1261,
2694,420,,CHEESE SAUCE,2.34,2.34,,1263,
2695,420,,CHEESE SAUCE,2.34,2.34,,1265,
2696,420,,CHEESE SAUCE,2.34,2.34,,1267,
2697,420,,CHEESE SAUCE,2.34,2.34,,1269,
2698,420,,CHEESE SAUCE,2.34,2.34,,1271,
2699,420,,CHEESESAUCE 1 11,2.34,2.34,,1273,
2700,420,,CHEESE SAUCE M 1,12.34,12.34,,1277,
2701,420,,CHEESE SAUCE #1 T,2.34,2.34,,1287,
2702,420,,CHEESE SAUCE,2.34,2.34,,1289,
2703,420,,CVVEESE SAUCE R 81 R,42.34,42.34,,1291,
2704,420,,CHEESE SAUCE # 1 A,2.34,2.34,,1296,
2705,420,,CHEESE SAUCE,42.34,42.34,,1298,
2706,420,,CRAFTS,12.62,12.62,,1302,
2707,420,,MS LRG RLNG 1#,45.86,45.86,,1304,
2708,420,,KNUDSEJUICE-BEET,7.89,7.89,,1335,
2709,420,,7UPSODACOOLPACK,8.99,8.99,,1337,
2710,420,,GRANURO FETTUCCHNE,0.19,0.19,,1339,
2711,420,,GRANORO SP,0.76,0.76,,1341,
2712,420,,LUC CHESE MOZZARLA,4.49,4.49,,1343,
2713,420,,LUC FRZN DSRTVAN,6.99,6.99,,1347,
2714,420,,N ARIE CALLENDERS,6.99,6.99,,1349,
2715,420,,MARIECALLENDERS,6.99,6.99,,1351,
2716,420,,B&U CHUNKYMONKEY,5.99,5.99,,1353,
2717,420,,SIG HANAILAN SV T,1.49,1.49,,1355,
2718,420,,THOMAS PLAIN BAGL,5.79,5.79,,1359,
2719,420,,909 LEAN GR BF,6.35,6.35,,1365,
2720,420,,909 LEAN GR BF,6.05,6.05,,1367,
2721,420,,UVCHEDDAR,19.96,19.96,,1369,
2722,420,,VVTRED SDLS GRAPES 1 44,2.42,2.42,,1373,
2723,420,,PPRS BLGRN ORGNC,5.96,5.96,,1391,
2724,420,,CHIO BANANAS 2.98,1.64,1.64,,1393,
2725,420,,PEPPERS RED ORG,3.98,3.98,,1397,
2726,420,,AVOCADO,4.79,4.79,,1399,
2727,420,,AVOCADO HASS LG,1.76,1.76,,1401,
2728,420,,ONION YL V COLOSSAL 0.9,0.93,0.93,,1407,
2729,420,,LEMONS,0.99,0.99,,1409,
2730,420,,STO POTATOES GOLD,3.99,3.99,,1413,
2731,420,,EGGLANDS BEST EG,4.49,4.49,,1415,
2732,420,,CHIO BANANAS 2.25,1.24,1.24,,1421,
2733,420,,HVCAGE FREE LGV/HT,2.99,2.99,,1425,
2734,420,,HYV LF BLACK CHERRY,0.54,0.54,,1427,
2735,420,,HYV LFORANGE CREAM,0.54,0.54,,1429,
2736,420,,HY / LF PEACH YOGURT,0.54,0.54,,1431,
2737,420,,HYV LFVANILLAYOGUR,1.08,1.08,,1433,
2738,420,,SASSYCOVV 19 M LK,3.99,3.99,,1435,
2739,420,,ORE PA GOLDEN TATER,5.96,5.96,,1437,
2740,420,,CARD SYMPTHY HALLN A,2.99,2.99,,1439,
2741,421,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,14.01,14.01,,1009,
2742,421,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,28.00,28.00,,1012,
2743,421,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,10.28,10.28,,1015,
2744,421,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.52,8.52,,1018,
2745,421,,BLDM NUTTHINS,3.59,3.59,,1024,
2746,421,,LUNDBRG RICECAKES,3.79,3.79,,1026,
2747,421,,STO BLUE TORT LLA,2.49,2.49,,1040,
2748,421,,KELL NTGR BAR,2.99,2.99,,1042,
2749,421,030000562383,Quaker Life Cinnamon Cereal Giant Size,5.19,5.19,,1044,
2750,421,,12 DIGORNO PIZZA,4.99,4.99,,1046,
2751,421,,KEMPS COTTAGECHSE,2.99,2.99,,1048,
2752,421,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,1050,
2753,421,,16 POMPOLVOIL,7.19,7.19,,1054,
2754,421,,Top Round Steak,4.43,4.43,,1056,
2755,421,,HE UENOTRKYGRND,4.99,4.99,,1058,
2756,421,,19T CHKBRST,10.48,10.48,,1060,
2757,421,021000612239,Philadelphia Cream Cheese Spread - Original,1.67,1.67,,1062,
2758,421,,JUSTCRACKEGGA,2.49,2.49,,1064,
2759,421,,22 UUSTCRACKEGGA,2.49,2.49,,1066,
2760,421,021000615315,Kraft Cheese Grated - Parmesan,3.99,3.99,,1068,
2761,421,,B4 THMS ENGLSH MUFF,2.49,2.49,,1070,
2762,421,,PPPS P CRN OPGNR 1,4.06,4.06,,1074,
2763,421,,BANZASPAGH,2.88,2.88,,1085,
2764,421,,FRZ ORGBLUE,2.74,2.74,,1087,
2765,421,,FRZ ORGBLUE,2.74,2.74,,1089,
2766,421,,CLEAR BLUE,7.98,7.98,,1091,
2767,421,,7E LSVVHLCASHW,9.34,9.34,,1093,
2768,421,4011,Yellow Bananas,1.38,1.38,,1095,
2769,421,4011,Yellow Bananas,0.98,0.98,,1097,
2770,421,,PPR GRNDR,1.87,1.87,,1099,
2771,421,015000056087,GERBER GRADUATES LIL ENTREES MEALS MEALS NON - ORGANIC SRSTINTRKMTSCWGYLWBN TRAY 1 PK - 00011500005608,3.62,3.62,,1104,
2772,421,,MS12LCFBRN,2.48,2.48,,1106,
2773,421,4068,Green Onions,0.55,0.55,,1109,
2774,421,,86 RAINBOWMAR,1.97,1.97,,1111,
2775,421,,FAGEYOG,3.22,3.22,,1113,
2776,421,4225,Large Hass Avocados,2.98,2.98,,1115,
2777,421,021000039340,Taco Bell Home Originals Components,3.46,3.46,,1117,
2778,421,94094,Organic Bunch Carrots,1.96,1.96,,1119,
2779,421,,CHEESE PIMTO,4.08,4.08,,1121,
2780,421,896859000489,Organicville Salad Dressing - French,2.96,2.96,,1123,
2781,421,,MED SALSA,2.96,2.96,,1125,
2782,421,,Chocolate Mousse,2.78,2.78,,1127,
2783,421,,Chocolate Mousse,2.78,2.78,,1129,
2784,421,,G6 VVET ONE FRE E,1.47,1.47,,1131,
2785,421,,Cream Cheese Parfait,3.84,3.84,,1133,
2786,421,,Cream Cheese Parfait,1.96,1.96,,1135,
2787,421,,DRPEPPER,1.88,1.88,,1137,
2788,421,,100 FASTFRIES,2.58,2.58,,1139,
2789,421,,Cream Cheese Parfait,3.84,3.84,,1141,
2790,421,,103 COTTCFT12M,12.48,12.48,,1145,
2791,421,,104 KJXMASEGG,1.48,1.48,,1147,
2792,421,,105 GVALM UNORG,2.36,2.36,,1149,
2793,421,,106 KMPSVITD,2.48,2.48,,1151,
2794,421,,107 ORGVEGBRTH,1.98,1.98,,1153,
2795,421,,Chocolate Mousse,2.78,2.78,,1158,
2796,421,,Chocolate Mousse,2.78,2.78,,1160,
2797,421,,WETONEFRE,1.47,1.47,,1162,
2798,421,,Cream Cheese Parfait,3.84,3.84,,1164,
2799,421,,Cream Cheese Parfait,1.96,1.96,,1166,
2800,421,,DR PEPPER,1.88,1.88,,1168,
2801,421,,100 FASTFRIES,2.58,2.58,,1170,
2802,421,,Cream Cheese Parfait,3.84,3.84,,1172,
2803,421,036000478044,COTTONELLE CLEAN CARE MEGA ROLL 1 PLY 340 COTTON TOILET TISSUE 12 CT,12.48,12.48,,1176,
2804,421,,104 KJXMAS EGG,1.48,1.48,,1178,
2805,421,,105 GVALM UNORG,2.36,2.36,,1180,
2806,421,,106 KMPSVIT D,2.48,2.48,,1182,
2807,421,,107 DRGVEG BRTH,1.98,1.98,,1184,
2808,421,,108 C H GRAN 4,2.63,2.63,,1186,
2809,421,,109 ORGVEG BRTH,1.98,1.98,,1188,
2810,421,,110 GVWORCESTE,0.88,0.88,,1190,
2811,421,016000496361,Banana Nut Cheerios Rte Cereal - Family Size,1.23,1.23,,1194,
2812,421,,113 SMPTRTH LENTILS,2.49,2.49,,1196,
2813,421,013800190215,Stouffer's Family Size Stuffed Peppers,2.99,2.99,,1198,
2814,421,,ILS SMP TRTH LENTLLS,2.49,2.49,,1200,
2815,421,,1116 RNDYCHEESE,4.49,4.49,,1202,
2816,421,,117 OUESTBARS,6.99,6.99,,1204,
2817,421,,H7S BLDM NUT HINS,3.59,3.59,,1206,
2818,421,,T24 FRUHTY SNACKSI,5.99,5.99,,1216,
2819,421,,#259 PRG US ORG CRISPS,2.99,2.99,,1218,
2820,421,,27 TKLLGGSOEREAL E E E 1 1,4.99,4.99,,1224,
2821,421,,#29 MLARTHNELE S SPARKLE I EEM,2.49,2.49,,1230,
2822,421,,30 VNISHBONERUSSIANA,3.29,3.29,,1232,
2823,421,,BRASVVELL DRSSNGVI E I,5.49,5.49,,1238,
2824,421,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,4.28,,1242,
2825,421,,CMPBLCRM,1.98,1.98,,1246,
2826,421,,MCGRILL MATES,1.99,1.99,,1250,
2827,421,,4O MCGRILLMATES,1.99,1.99,,1252,
2828,421,,LINDSAYOL,2.58,2.58,,1254,
2829,421,,LINDSAYOL,2.58,2.58,,1256,
2830,421,,P OBTSAUSAG,6.98,6.98,,1258,
2831,421,,69 HDELI CK 1NDR,1.49,1.49,,1266,
2832,421,,70 OSCMIHAV,5.99,5.99,,1268,
2833,421,,472 T LLAMOOK YO3,0.75,0.75,,1272,
2834,421,,475 1LLLAI OOKYO TE,7.51,7.51,,1278,
2835,421,,47/ KRC HGY ROLL UEE,3.99,3.99,,1283,
2836,421,,479 TILLAN OOKYO,0.75,0.75,,1288,
2837,421,,480 TILLAN OOKYO,0.75,0.75,,1290,
2838,421,,482 PRSL RSTD GR,2.79,2.79,,1294,
2839,421,,483 SNLPLUSH,4.99,4.99,,1296,
2840,421,,4A6 SNL PLUSH,4.99,4.99,,1302,
2841,421,,4EE E SHEETS ET,19.99,19.99,,1306,
2842,422,,BLDM NUT THINS,3.59,3.59,,1017,
2843,422,,Oriental Rice Crackers,3.79,3.79,,1018,
2844,422,,STO BLUE TORTILLA,2.49,2.49,,1025,
2845,422,,IO KELLNTGRBAR,2.99,2.99,,1026,
2846,422,030000562383,Quaker Life Cinnamon Cereal Giant Size,5.19,5.19,,1027,
2847,422,,DIGORNO PIZZA,4.99,4.99,,1028,
2848,422,,KEMPS COTTAGECHSE,2.99,2.99,,1029,
2849,422,,Whole Milk,3.29,3.29,,1030,
2850,422,,POMPOLVOIL,7.19,7.19,,1032,
2851,422,,Top Round Steak,4.43,4.43,,1033,
2852,422,,JENOTRKYGRND,4.99,4.99,,1034,
2853,422,,Chicken Breast,10.48,10.48,,1035,
2854,422,021000612239,Philadelphia Cream Cheese Spread - Original,1.67,1.67,,1036,
2855,422,,JUSTCRACKEGGA,2.49,2.49,,1037,
2856,422,,JUSTCRACKEGGA,2.49,2.49,,1038,
2857,422,,KRFTPARMESN,3.99,3.99,,1041,
2858,422,,THMS ENGLSH MUFF,3.49,3.49,,1042,
2859,422,,Sweet Potatoes,1.73,1.73,,1043,
2860,422,,Organic Polenta,5.96,5.96,,1044,
2861,422,,CHIOBANANAS 2.98,1.64,1.64,,1045,
2862,422,,Organic Red Pepper,3.98,3.98,,1047,
2863,423,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,7.48,7.48,,1011,
2864,423,,KLARBRUNN 12PK 12 FL OZ,12.65,12.65,,1014,
2865,423,,KLEENCX TRUSTED CARE FACIAL TISSUES,4.84,4.84,,1016,
2866,423,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.85,2.85,,1018,
2867,423,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.48,7.48,,1020,
2868,423,,GMILLSLCKYCART,10.99,10.99,,1027,
2869,423,,BCDLGHTSBRSMX0.99,0.79,0.79,,1028,
2870,423,,BCHRSHYCHOCFRST,1.98,1.98,,1029,
2871,423,,GMILLSCHEX,1.49,1.49,,1030,
2872,423,,GM CEREALRICE,2.49,2.49,,1031,
2873,423,,BCPEANUT BUTTER,3.79,3.79,,1033,
2874,423,,JACKLINKSORIGINA,5.99,5.99,,1034,
2875,423,,TROLLISOU,6.98,6.98,,1035,
2876,423,,KRAFTVELVEETASHE,5.99,5.99,,1036,
2877,423,511111802358,CRACKER BARREL,28.14,28.14,,1037,
2878,423,,ORBITGUM,6.45,6.45,,1039,
2879,423,,CHEEZITCRCKR,6.49,6.49,,1040,
2880,423,,SUNSHINEC,4.98,4.98,,1041,
2881,423,025500202310,Folgers Gourmet Selections Coffee - Classic Roast,9.99,9.99,,1042,
2882,423,,FOLGERS COFFEE,9.99,9.99,,1043,
2883,423,,PLNTRCASHEWS33OZ,14.99,14.99,,1045,
2884,423,,KLLGOFUNPACKCRL,4.99,4.99,,1049,
2885,423,,FRUITYSNACKS,5.99,5.99,,1052,
2886,423,,PRGUSORGCRISPS,2.99,2.99,,1053,
2887,423,,PRINGLES CRISPS,2.99,2.99,,1054,
2888,423,,KLLGG S CEREAL,4.99,4.99,,1055,
2889,423,,MARTINELLI,4.98,4.98,,1056,
2890,423,,MARTINELLISSPARKL,2.49,2.49,,1057,
2891,423,,WISHBONERUSSIAN,3.29,3.29,,1058,
2892,423,,BRASWELLDRSSNGVI,5.49,5.49,,1061,
2893,423,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,4.28,,1063,
2894,423,,CMPBLCRM,1.98,1.98,,1065,
2895,423,,MCGRILLMATES,1.99,1.99,,1067,
2896,423,,MCGRILLMATES,1.99,1.99,,1068,
2897,423,,142 CHEESESAUCE,2.34,2.34,,1073,
2898,423,,143 CHEESE SAUCE,2.34,2.34,,1074,
2899,423,,144 10X103D PL,12.62,12.62,,1075,
2900,423,,145 CRAFTS,12.62,12.62,,1076,
2901,423,,146 MS LRG RLNG,45.86,45.86,,1077,
2902,423,043000009604,COOL WHIP Original Whipped Topping 16 oz,2.58,2.58,,1103,
2903,423,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,5.99,5.99,,1104,
2904,423,311111511867,BEN AND JERRYS ICE CREAM,3.99,3.99,,1105,
2905,423,,223 B&JCHUNKY,9.98,9.98,,1106,
2906,423,,224 B&JCHOCFUDG BRN,4.99,4.99,,1107,
2907,423,,225 20-24LB SFY TRKY,38.76,38.76,,1108,
2908,423,,227 HRMLCURE81BI,30.59,30.59,,1110,
2909,423,,228 SIGSELPORKSAUS,2.74,2.74,,1111,
2910,423,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,27.92,27.92,,1112,
2911,423,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,3.49,3.49,,1113,
2912,423,,234 JNOTRKYBRST BNLS,10.99,10.99,,1117,
2913,423,,235.OOLEMAN BA,11.98,11.98,,1118,
2914,423,,236 JIMMYDEAN,6.98,6.98,,1119,
2915,423,23572500000,Signature Roast Beef,17.97,17.97,,1120,
2916,423,,Jalapeno Peppers,2.69,2.69,,1121,
2917,423,,2S9 FRSH EXPS,8.58,8.58,,1122,
2918,423,,Strawberries,5.99,5.99,,1125,
2919,423,012000106057,DIET PEPSI SODA COLA CAN IN FRIDGE PCK BX 18 CT 216 OZ,8.99,8.99,,1126,
2920,423,012000000171,REGULAR PEPSI SODA COLA CAN 24 CT 288 OZ,8.99,8.99,,1127,
2921,423,012000010736,MTN DEW CITRUS CHERRY SODA CITRUS CHERRY CAN 1 CT 12 OZ,17.98,17.98,,1128,
2922,423,,247 GRAPE RASP,3.75,3.75,,1131,
2923,423,,248 SIG CRAN RSP JUICE,1.69,1.69,,1132,
2924,423,,Z49 SIGCRANAPLUUICE,1.69,1.69,,1133,
2925,423,,250 SIG CRAN RSP JUICE,2.99,2.99,,1134,
2926,423,511111101451,QUAKER,3.99,3.99,,1135,
2927,423,,2S2 V HOLEKERN,1.96,1.96,,1136,
2928,423,,253 KRAZYKRIT,2.98,2.98,,1137,
2929,423,,254 KRAZY KRITTER,1.49,1.49,,1138,
2930,423,,255 KRAZY KRITTER BLUE,1.49,1.49,,1139,
2931,423,,256 UELLO,3.98,3.98,,1140,
2932,423,043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,3.98,3.98,,1142,
2933,423,043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,3.98,3.98,,1143,
2934,423,,262 V8100 VEGJCE,3.49,3.49,,1152,
2935,423,,263 V8100%VE,6.98,6.98,,1153,
2936,423,,264 MARGARITA,1.52,1.52,,1154,
2937,423,,26S PAGASARIGATONI,0.19,0.19,,1155,
2938,423,,266 PAGASAPAS,3.23,3.23,,1156,
2939,423,071100211474,Hidden Valley Original Ranch Salad Dressing 48 Oz,6.58,6.58,,1157,
2940,423,4540,Loose Beets,7.89,7.89,,1158,
2941,423,,269 7UPSODACOOLPACK,8.99,8.99,,1159,
2942,423,,270 GRANURO FETTUCCINE,0.19,0.19,,1160,
2943,423,4090,Regular Spinach,0.76,0.76,,1161,
2944,423,,272 LUCCHESEMOZZARLA,4.49,4.49,,1162,
2945,423,,274 LUCFRZN DSRTVAN,6.99,6.99,,1164,
2946,423,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1165,
2947,423,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1166,
2948,423,,277 B&JCHUNKYMONKEY,5.99,5.99,,1167,
2949,423,,278 SIGHAWAIANSWT,1.49,1.49,,1168,
2950,423,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1174,
2951,423,,277 B&JCHUNKY MONKEY,5.99,5.99,,1175,
2952,423,,278 SIG HAWAIIAN SVVT,1.49,1.49,,1176,
2953,423,,Z8O THOMASPLAINBAGL,5.79,5.79,,1179,
2954,423,,90% Lean Ground Beef,6.35,6.35,,1182,
2955,423,612669316714,Laura's Lean Beef Beef - Ground,6.05,6.05,,1183,
2956,423,,285 JVCHEDDAR,19.96,19.96,,1184,
2957,423,,287 NTRED SDLSGRAPES,2.42,2.42,,1186,
2958,423,,293 SIG PASTASHELL SM,1.25,1.25,,1192,
2959,423,,294 SIGVNGRTT,4.98,4.98,,1193,
2960,423,,294 SIG VNGRTT,4.98,4.98,,1197,
2961,423,,297 SIG PASTA,3.75,3.75,,1201,
2962,423,,298 CHEEZITC,12.58,12.58,,1202,
2963,423,041129411506,"CLASSICO Pasta Sauce Alfredo Asiago Romano Light, 15 Oz",3.49,3.49,,1203,
2964,423,311111603920,CLASSICO SAUCE,3.49,3.49,,1204,
2965,423,,301 NBCCRCKR,7.98,7.98,,1205,
2966,423,,302 NBCOREO CKY REG,3.99,3.99,,1206,
2967,423,,303 NABISCO RITZCRISP,3.99,3.99,,1207,
2968,423,044000043254,RITZ Salsa Verde Corn Toasted Chips,3.99,3.99,,1208,
2969,423,048001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,3.38,3.38,,1209,
2970,423,071100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,5.49,5.49,,1210,
2971,423,,307: ARROWHEADWATER,3.99,3.99,,1211,
2972,423,,Kettle Corn,11.97,11.97,,1212,
2973,423,021000065127,"KRAFT Indulgence Salad Dressing Blue Cheese, 15 Fl Oz",5.29,5.29,,1213,
2974,423,,310 LUC EGGS LARGEAA,3.49,3.49,,1214,
2975,423,,O11 LUC CHESE MED CHED,7.99,7.99,,1215,
2976,423,,Parmesan Cheese,3.19,3.19,,1216,
2977,423,044700098752,LUNCHABLES Lunch Combinations Around The World Mexican Style Chicken Tacos 4.2 OZ,7.99,7.99,,1217,
2978,423,,333 FFCHKN ST,15.98,15.98,,1225,
2979,423,,334 JD SAUSAGE,23.96,23.96,,1226,
2980,423,,335 KOCHCKNB,15.98,15.98,,1227,
2981,423,,336 PORKSAUSAGEROLL,5.99,5.99,,1228,
2982,423,,337 PORKSAUSAGERULL,5.99,5.99,,1229,
2983,423,,338 SIGCLAMSHELL50/50,4.99,4.99,,1230,
2984,423,,Romaine Hearts,2.99,2.99,,1231,
2985,423,,Roasted Salted Mixed Nuts,2.99,2.99,,1232,
2986,423,4061,Iceberg Lettuce,1.49,1.49,,1233,
2987,423,,Strawberries,3.99,3.99,,1235,
2988,423,,345 LITEHSESWTON DRS,3.99,3.99,,1237,
2989,423,,346 LITEHOUSEITALIAN,3.99,3.99,,1238,
2990,423,,348 KITKATBUNN,6.74,6.74,,1240,
2991,423,,349 CADBURYEGG,10.48,10.48,,1241,
2992,423,,350 LEGO FRIENDS,5.58,5.58,,1242,
2993,423,,351 LEGD 71026,3.49,3.49,,1243,
2994,423,,423 PREGOPASTA,2.69,2.69,,1248,
2995,423,,424 RAGU PASTAS,2.49,2.49,,1249,
2996,423,,425 AMBTANGELM,1.39,1.39,,1250,
2997,423,,427 AMBTANGELH,1.39,1.39,,1252,
2998,423,,429 DOLESALAD K,3.99,3.99,,1254,
